"X1SEX","X1RACE","X1MOMRESP","X1MOMEDU","X1MOMRACE","X1DADRESP","X1DADEDU","X1DADRACE","X1HHNUMBER","X1SES","X1MTHUTI","X1MTHEFF","X1MTHINT","X1SCIUTI","X1SCIEFF","X1SCIINT","X1SCHOOLBEL","X1SCHOOLENG","X1STUEDEXPCT","X1PAREDEXPCT","X1TMRACE","X1TMCERT","X1LOCALE","X1REGION","X1SCHOOLCLI","X1COUPERTEA","X1COUPERCOU","X1COUPERPRI","X3TGPA9TH","S1NOHWDN","S1NOPAPER","S1NOBOOKS","S1LATE","S1PAYOFF","S1GETINTOCLG","S1AFFORD","S1WORKING","S1FRNDGRADES","S1FRNDSCHOOL","S1FRNDCLASS","S1FRNDCLG","S1HRMHOMEWK","S1HRSHOMEWK","S1HROTHHOMWK","S1SUREHSGRAD","P1BEHAVE","P1ATTEND","P1PERFORM","P1HWOFTEN","X4EVERDROP","X4PSENRSTLV"
"0","8","0","0","0","1","2","2","2",0.2157,-1.33,-0.17,0.57,-1.45,-0.16,-0.99,-0.39,-1.41,"3","4","8","1","2","3",0.25,-1.09,-0.81,-1.66,1,"2","3","3","3","3","3","3","4","2","1","1","1","1","1",1,"1","2","1","2","3","1","1"
"0","8","1","3","8","0","2","8","5",-0.4726,-0.3,-0.17,-1.33,1.69,1.83,-0.6,-0.64,-0.66,"5","2","8","1","4","3",-0.23,0.66,1.15,1.1,2,"4","2","2","1","3","3","3","2","1","2","1","1","1","1",1,"1","2","2","2","4","1","0"
"0","3","0","2","3","1","5","3","6",-0.1636,0.9,0.1,1.32,-0.33,-0.05,0.54,1,0.23,"4","8","8","1","1","1",-1.12,0.78,-0.21,0.8,3,"2","1","2","2","3","4","3","4","1","1","1","1","1","1",1,"1","1","1","1","3","0","1"
"1","5","1","2","3","0","0","0","4",-0.6665,-0.3,0.1,-0.16,-0.89,0.25,0.16,-0.88,1.09,"8","4","8","0","2","1",1.14,1.56,1.15,1.1,0.25,"1","1","1","2","2","3","3","4","2","2","1","2","1","1",1,"1","1","1","2","3","0","0"
"0","3","1","2","3","0","0","0","2",-0.6333,-0.7,-2.04,-1.68,-1.32,0.38,-1.38,-0.39,1.39,"6","6","8","1","2","2",-0.22,0.78,1.15,1.1,1,"1","1","1","1","2","3","3","2","1","1","1","1","1","1",1,"1","2","1","1","3","1","0"
"0","2","1","4","9","0","3","9","5",1.0303,1.31,0.1,1.23,-0.33,-0.46,-0.67,-0.04,-0.58,"11","8","8","1","3","3",-1.43,-0.25,-0.21,-0.31,3,"3","2","2","2","4","4","4","3","1","1","1","1","1","2",1,"2","1","1","1","3","0","2"
"0","6","1","3","8","0","2","8","4",0.0676,1.31,1.21,1.34,1.27,1.83,0.56,0.77,0.29,"10","6","8","1","2","3",-0.41,-0.6,-0.02,-0.34,3,"2","2","1","2","4","3","3","4","1","1","1","1","2","1",2,"1","1","1","1","2","0","0"
"1","6","1","4","3","0","0","0","3",0.1079,0.9,0.1,0.14,0.15,-0.17,0.54,-0.34,-0.07,"10","2","8","1","1","3",-2.17,-1.35,0.26,-1.68,0.5,"2","1","2","3","4","4","3","4","1","1","2","1","3","2",1,"1","1","1","3","1","0","0"
"0","8","0","2","8","1","2","8","4",-0.2751,0.9,1.62,-0.18,0.28,-1.33,0.86,-0.59,0.1,"11","4","8","1","3","1",-1.42,1.36,1.15,1.1,2.5,"2","2","2","1","3","3","3","3","1","1","1","1","3","2",4,"1","1","1","1","1","1","0"
"0","8","0","2","8","1","2","8","4",0.101,-0.7,0.1,-1.01,0.1,0.25,-0.28,-0.39,-0.2,"2","6","8","1","3","4",-1.48,-0.25,-0.33,-1.11,2.5,"2","2","2","2","2","3","3","2","1","1","1","1","2","2",2,"1","1","1","1","2","0","1"
"0","8","1","3","6","0","5","6","5",0.5366,0.9,0.1,0.1,1.69,-0.89,0.09,0.12,-1,"10","10","6","1","1","3",0.99,-1.38,0.68,0.35,3,"3","3","2","2","4","4","2","4","1","2","1","1","2","2",2,"1","2","1","1","2","0","1"
"0","8","0","4","8","1","4","8","6",1.1111,1.31,0.1,0.49,0.71,0.69,0.99,-0.04,0.67,"8","10","3","1","4","3",0.25,-0.53,-1.38,-1.11,2,"1","2","1","2","3","4","4","3","1","2","1","1","2","2",3,"1","1","1","1","2","0","1"
"0","8","1","2","8","0","2","8","6",0.2565,0.5,0.82,0.14,1.27,0.25,-0.69,0.2,0.71,"6","8","8","3","3","3",-0.07,-0.8,-1.38,-2.96,4,"2","1","1","2","3","4","4","4","1","1","1","1","1","1",1,"1","1","1","1","2","1","2"
"0","5","1","1","5","0","2","5","6",-0.9271,1.31,0.95,1.35,1.13,0.25,0.54,1.59,0.1,"11","10","8","1","3","4",0.36,-0.31,-1.38,-1.11,3,"2","2","2","1","4","4","4","4","1","1","1","1","2","2",2,"1","1","1","1","1","0","1"
"0","8","0","7","8","1","4","8","6",1.9004,1.31,-0.73,-0.34,-0.47,0.25,0.99,-0.37,0.33,"11","10","8","1","4","3",-1.54,0.51,-0.56,-0.76,2.5,"3","1","1","2","3","4","3","4","1","2","1","1","2","2",1,"1","2","1","1","4","0","1"
"0","8","1","5","8","0","4","8","3",0.9834,-0.3,0.1,-0.16,0.1,0.25,0.16,0.21,1.39,"10","6","8","1","4","4",-0.98,0.85,1.15,0.33,4,"1","1","1","1","4","4","4","4","1","1","1","1","6","6",6,"1","1","1","1","4","0","1"
"1","8","1","2","8","0","2","8","4",0.0489,-0.3,-2.92,-0.29,-1.5,-2.04,-0.28,-0.39,-0.2,"11","4","8","1","2","1",0.56,1.56,1.15,1.1,3,"2","2","2","2","3","3","3","3","1","1","1","1","1","4",2,"2","1","1","1","1","0","0"
"1","8","1","2","8","0","3","8","6",0.1032,-1.1,-0.17,-0.18,-0.89,0.69,-1.45,-0.39,1.01,"6","6","8","1","4","2",-0.27,0.02,-0.75,-0.91,3,"2","1","1","1","3","4","3","3","1","1","1","1","1","1",2,"1","1","1","1","3","0","0"
"0","8","1","2","8","0","0","0","2",-0.8837,1.31,0.1,0.56,-0.33,1.53,0.93,0.53,-0.47,"11","6","8","1","4","3",0.1,-0.32,1.02,0.35,2.5,"4","2","1","2","2","2","1","3","1","2","1","2","1","1",1,"1","1","1","1","2","0","1"
"0","5","1","1","5","0","1","5","5",-0.9416,1.31,0.51,1.22,0.1,0.25,0.86,-0.39,0.21,"2","10","8","1","3","3",-1.38,-0.8,-0.08,0.74,3,"3","2","1","1","3","3","3","3","1","1","1","1","2","2",2,"2","1","1","2","3","0","2"
"0","5","1","3","5","0","3","8","6",-0.0505,-0.3,-0.69,-0.18,1.69,0.25,1.31,0.16,-0.47,"8","7","8","1","4","3",0.4,0.6,-0.34,-2.31,3,"4","2","1","2","3","3","3","3","1","2","1","1","1","2",1,"1","2","1","1","2","0","2"
"0","2","1","4","2","0","7","2","6",1.8024,-0.7,0.1,-0.96,0.23,0.25,0.86,1,-1,"10","10","8","1","2","2",-0.44,-0.81,-0.9,-1.55,3,"3","3","2","2","4","4","3","3","1","1","1","1","2","2",2,"1","1","1","1","4","0","1"
"0","8","0","4","8","1","4","8","5",1.0753,0.27,1.34,1.72,1.27,1.83,-0.58,1.59,-1.64,"8","10","8","1","4","3",-0.78,-0.6,-0.08,-1.11,4,"1","4","4","2","4","4","4","4","1","1","1","1","1","1",2,"1","1","1","1","4","0","0"
"0","8","1","4","8","0","4","8","7",0.756,0.27,0.38,0.49,-0.89,-0.17,0.16,1.23,0.71,"4","6","8","3","1","3",0.72,0.98,1.15,1.1,3,"2","1","1","2","3","3","3","1","1","2","1","1","1","1",1,"1","2","1","1","3","0","1"
"0","8","1","4","8","0","2","8","6",0.1516,0.27,0.1,-2.46,0.1,0.25,0.16,-0.34,1.09,"8","10","8","1","4","2",-0.06,-0.19,-1.38,0.11,3,"1","1","1","2","1","4","2","4","1","1","1","1","3","3",3,"1","1","1","1","1","1","0"
"0","2","1","2","2","0","4","2","4",0.3952,0.9,1.62,2.08,0.71,1.83,1.7,1.59,1.39,"10","10","8","1","4","3",-1.47,-0.23,1.02,0.95,4,"1","1","1","1","1","4","4","4","1","1","1","1","1","1",2,"1","1","1","1","1","0","1"
"1","8","1","4","8","0","0","0","2",0.811,0.27,-0.17,0.49,0.84,0.25,1.32,1.34,0.9,"10","10","8","1","1","3",1.15,1.17,1.15,1.1,4,"1","1","2","1","4","4","4","4","1","1","1","1","2","1",2,"1","1","1","1","2","0","1"
"1","8","1","2","8","0","0","0","4",-1.3184,-1.33,-0.17,-0.18,-0.89,-1.33,-1.05,-0.95,0.21,"6","11","8","1","2","2",0.74,-0.89,-0.9,-0.68,2,"3","2","1","1","2","3","2","3","1","2","1","1","1","2",2,"1","2","4","2","1","0","0"
"1","8","1","7","8","0","7","8","5",2.2775,-1.1,0.55,-1.33,1.27,1.1,-0.99,1,-0.45,"10","10","8","1","1","2",0.82,1.27,0.34,1.1,4,"3","1","2","3","3","4","4","4","1","1","1","1","1","1",2,"1","1","1","1","4","0","1"
"0","8","1","2","8","0","2","8","5",0.0301,-3.51,-2.92,-2.46,-0.33,-1.33,-2.26,-1.28,-2.78,"2","2","8","1","2","3",-0.68,1.36,1.15,1.1,2.5,"4","4","4","2","4","1","3","1","2","2","1","2","1","1",1,"2","4","1","3","2","1","2"
"1","8","1","5","8","0","2","8","5",0.4133,-0.13,-0.17,-0.66,0.1,1.83,0.16,0.12,0.71,"11","10","8","5","1","4",-2.01,0.17,0.74,0.95,3.5,"2","1","1","2","4","4","3","4","1","1","1","1","1","1",2,"1","1","1","1","2","0","1"
"1","6","1","4","6","0","4","2","3",0.9223,-0.3,-0.56,1.34,0.71,-0.89,-0.56,0.7,0.71,"10","10","8","1","1","4",0.34,0.02,0.26,1.1,3.5,"2","1","1","2","4","3","3","4","1","1","1","1","2","2",2,"1","1","1","1","3","0","1"
"1","8","1","4","8","0","2","8","4",0.1878,-1.33,1.34,-0.96,-0.33,0.25,0.16,1.34,1.39,"10","8","8","1","1","3",-0.28,-0.03,1.15,-1.25,4,"1","1","1","1","3","3","4","4","2","2","1","1","2","2",2,"1","1","1","1","3","0","1"
"0","8","1","2","8","0","2","8","6",0.0462,-0.13,-0.56,-0.66,-0.33,-0.48,-0.67,-0.62,0.21,"5","10","8","1","1","2",0.37,-0.52,-0.33,1.1,3,"3","2","1","1","3","4","3","4","1","2","1","1","1","1",1,"1","1","1","1","2","0","2"
"1","6","1","4","2","0","3","2","6",0.7085,0.9,1.62,1.71,-0.33,-0.89,-1.38,-0.04,0.63,"4","6","8","1","2","1",-0.68,-1.09,-1.38,-0.75,2,"3","1","1","1","3","2","3","3","1","1","1","1","1","2",3,"1","1","1","1","4","0","1"
"0","7","1","2","6","0","0","0","5",0.0027,-0.3,-0.17,0.19,0.1,-0.89,-0.28,-1.77,-0.2,"4","8","8","1","3","1",-2.03,0.81,0.33,0.52,1.5,"2","2","2","2","2","3","2","3","1","1","1","1","1","1",2,"1","2","2","1","2","1","1"
"1","8","0","4","8","1","4","8","4",1.0269,-0.3,-0.56,-0.18,-0.89,-0.89,-0.6,0.98,0.71,"8","6","8","1","1","4",1.33,1.56,1.15,1.1,3.5,"2","1","1","2","3","3","4","4","1","1","1","1","2","2",2,"1","1","2","1","3","0","1"
"0","8","1","2","8","0","2","8","4",-0.0327,-0.3,0.1,0.19,-0.47,0.25,0.16,-0.04,1.01,"6","8","8","1","1","3",1.21,1.09,-0.02,0.15,3.5,"2","1","1","1","3","3","3","3","1","2","1","1","1","2",3,"1","1","1","1","2","0","1"
"0","6","0","4","8","1","3","6","5",1.0087,0.27,0.1,-0.29,-0.89,1.41,-0.23,0.05,0.1,"8","6","8","1","4","3",0.48,0.51,0.81,0.18,3.5,"2","2","2","1","3","4","3","4","1","1","1","1","1","1",1,"1","1","1","1","3","0","0"
"0","5","1","2","8","0","2","8","3",0.1172,1.31,0.1,0.27,-0.2,-0.58,-1.89,-1.31,-0.9,"1","1","3","1","4","3",-0.65,-0.6,-0.35,0.35,2.5,"4","3","1","2","4","2","1","3","2","1","2","2","1","2",1,"1","1","1","1","5","1","0"
"0","8","1","3","5","0","2","8","5",-0.1942,0.27,-0.97,0.19,-0.47,-1.02,-0.56,0.21,0.23,"6","11","8","5","2","4",-1.6,-0.33,-0.49,-1.11,1.5,"2","1","2","2","3","4","4","4","1","1","1","1","5","2",2,"2","2","1","2","3","1","1"
"0","2","0","2","2","1","4","2","5",0.0776,0.27,0.1,-0.18,-0.33,-1.21,-0.28,-0.64,-0.28,"6","6","8","1","2","2",0.57,-1.09,-0.49,-0.91,3,"3","2","2","1","3","3","2","3","1","2","1","1","1","1",1,"2","1","1","1","3","0","1"
"0","5","1","3","5","0","2","5","5",-0.3325,1.31,-0.56,-0.36,0.1,-0.48,-0.68,0.26,1.39,"6","3","8","1","3","1",-0.77,0.9,1.15,1.1,1,"1","1","1","1","2","3","3","3","1","1","1","1","1","1",2,"1","1","1","1","2","0","1"
"1","8","1","2","8","0","0","0","2",0.5788,-0.93,-1.68,-1.73,1.27,-0.89,-2.26,-0.29,0.21,"8","8","8","1","2","3",-1.33,1.07,0.14,1.1,3,"3","2","1","1","3","3","4","3","1","1","1","1","2","2",4,"1","1","1","1","3","0","1"
"0","1","1","2","8","0","3","8","5",-0.4381,-0.93,1.62,0.19,-0.89,-1.33,-1.45,-0.04,-0.2,"11","6","8","1","2","1",-0.62,-0.8,-1.25,-0.34,2.5,"2","2","2","2","3","3","3","3","1","1","1","1","2","1",2,"1","1","1","1","2","0","1"
"0","5","1","2","8","0","2","8","3",-0.3711,-0.3,-0.69,-0.84,1.69,0.25,2.03,0.16,0.52,"8","3","8","1","4","3",-0.23,1.17,0.89,0.8,1.5,"2","1","2","1","3","3","3","3","1","1","2","1","2","2",2,"1","1","1","2","5","0","1"
"0","5","1","7","8","0","7","5","6",2.0292,0.9,1.62,1.69,1.69,1.83,2.03,1.1,0.23,"10","8","8","1","1","2",1.27,1.09,1.02,0.54,3,"2","1","2","2","3","4","4","4","1","1","1","1","1","1",5,"1","2","1","2","2","0","1"
"1","8","0","4","8","1","5","8","3",1.0961,-0.3,-0.58,-0.66,-0.47,-0.05,0.16,0.85,0.1,"11","6","8","1","1","2",0.56,-0.51,0.34,1.1,3,"2","2","2","1","3","3","3","3","1","1","1","1","1","2",2,"1","1","1","1","4","0","0"
"0","8","1","4","8","0","7","8","3",1.9172,-0.87,1.62,0.1,-2.49,1.83,-1.89,1.04,-0.92,"8","8","8","1","1","4",0.79,1.56,1.15,1.1,4,"2","3","2","3","4","4","4","4","1","1","1","1","2","1",3,"1","1","1","1","1","0","1"
"0","6","1","2","8","0","2","8","7",-0.5442,1.31,1.34,0.56,1.69,1.83,1.38,-0.04,1.01,"10","10","5","1","4","1",0.02,1.56,1.15,1.1,3.5,"2","1","1","1","4","4","4","4","2","1","1","1","2","2",3,"1","1","1","1","3","0","2"
"0","8","0","2","8","1","4","8","4",0.1295,-0.3,1.62,0.19,0.1,0.25,0.16,0.73,1.39,"11","8","8","1","2","1",-0.41,-0.8,1.15,1.1,3.5,"1","1","1","1","3","3","3","3","1","1","1","1","2","2",2,"1","1","1","1","2","0","2"
"1","5","0","2","5","1","5","8","5",0.664,1.31,1.62,0.85,0.1,1.83,0.16,-0.04,-0.17,"10","10","8","1","1","4",1.33,1.27,1.15,1.1,3.5,"3","2","2","2","3","3","3","3","1","1","1","1","2","2",3,"1","1","1","1","1","0","1"
"0","8","1","2","8","0","0","0","3",-0.1277,-0.3,0.1,-0.18,0.1,0.25,0.16,0.98,-1.3,"4","11","8","0","4","3",1.44,0.44,-0.9,-1.11,3.5,"3","3","2","3","3","3","3","3","1","1","1","1","2","2",2,"1","1","1","1","3","0","1"
"0","8","1","3","8","0","3","8","4",0.4431,-0.3,-1.41,-1.51,-1.88,-0.16,-1.5,1.1,-0.7,"2","11","8","1","1","4",-1.88,-0.05,1.15,-0.01,2,"3","3","2","1","3","3","3","4","2","1","1","1","1","1",2,"2","1","1","1","4","0","3"
"0","8","1","2","8","0","0","0","4",-0.9952,0.67,0.1,0.27,0.1,0.25,-0.6,0.24,-0.17,"5","11","8","1","2","2",-4,-0.52,-1.38,-1.11,2,"4","2","1","1","2","3","2","4","1","2","1","2","1","1",1,"1","1","4","4","1","0","2"
"0","6","0","2","8","1","4","6","4",0.1782,1.31,1.62,1.69,1.27,-1.02,0.56,0.32,-2.4,"11","6","8","5","1","3",-0.47,-0.24,-0.21,0,1.5,"4","4","2","4","4","4","3","4","2","1","1","1","1","1",1,"2","4","1","2","3","0","0"
"1","8","0","2","8","1","4","8","5",0.2131,0.5,0.1,-0.36,0.84,-0.17,0.93,-0.37,0.48,"8","8","8","1","3","3",0.56,0.32,1.02,0,2.5,"1","2","2","1","4","4","4","3","1","2","1","1","1","2",2,"1","1","1","1","3","0","1"
"0","8","0","4","8","1","4","8","3",0.5769,0.11,0.1,0.49,0.1,0.25,0.93,1,0.63,"6","10","8","1","4","3",0.14,0.03,0.61,0.69,3,"3","1","1","1","4","4","3","4","1","1","1","1","1","1",2,"1","1","1","1","4","0","1"
"1","1","0","3","9","1","5","8","4",0.8994,0.27,0.1,1.71,0.52,0.25,0.86,1.59,0.96,"10","10","8","1","4","3",0.83,-0.6,-1.38,-1.11,4,"1","2","1","1","4","4","4","4","1","1","1","1","2","2",2,"1","1","1","1","4","0","1"
"1","3","0","3","3","1","4","3","5",0.2531,-0.3,-0.17,0.19,-0.33,-0.48,-0.56,-0.73,-0.2,"10","8","8","5","1","3",-2.24,-0.6,-1.38,-1.11,4,"2","2","2","2","3","3","3","3","1","1","1","1","1","2",2,"1","1","1","1","1","0","1"
"1","8","1","2","8","0","2","8","4",-0.5007,0.9,1.23,0.51,1.69,1.1,1.71,0.55,1.09,"6","10","8","1","2","3",-1.71,-0.54,0.61,0.4,1.5,"1","1","1","2","4","4","4","4","1","1","1","1","1","2",3,"1","1","1","1","5","1","2"
"1","8","1","4","8","0","4","8","4",1.3994,-1.1,0.1,-1.51,-0.76,1.83,0.87,1.26,0.25,"10","10","8","1","4","2",-0.6,0.6,0.2,0.8,4,"4","1","1","1","4","4","4","4","1","2","1","1","2","2",2,"1","1","1","1","2","0","1"
"0","5","1","3","5","0","4","5","3",0.7785,-0.3,0.1,0.86,0.1,-1.63,-1.83,-0.64,-1.49,"11","6","8","1","4","4",-1.13,-0.8,0.14,-0.25,1.5,"3","3","3","2","3","3","3","3","1","2","1","1","2","1",2,"1","1","1","1","2","1","1"
"0","8","1","2","6","0","0","0","2",-1.3419,-0.3,0.1,-0.54,-0.89,0.25,0.52,-0.49,-0.81,"2","2","8","1","4","3",-0.28,-1.37,-0.78,1.1,3.5,"3","3","1","3","4","4","2","1","2","2","1","2","2","1",1,"1","1","1","1","1","0","1"
"0","8","1","4","8","0","5","8","3",1.5235,-1.33,0.1,-0.66,-1.5,-0.46,-1.05,-0.39,-0.2,"6","6","8","1","1","3",-1.34,-0.52,1.02,0.54,3.5,"2","2","2","2","3","3","3","3","1","1","1","1","2","1",2,"1","1","1","1","3","0","1"
"1","3","1","4","3","0","4","3","6",0.8559,-0.7,0.55,0.17,1.27,-0.05,0.11,-0.39,1.39,"10","10","8","5","4","3",0.14,0.32,-0.15,0,4,"1","1","1","1","4","3","3","3","1","1","1","1","3","3",3,"1","4","4","4","3","0","1"
"0","8","1","2","8","0","2","8","3",-0.4813,-0.3,-0.29,-0.66,0.1,0.25,0.15,-0.64,0.71,"11","4","8","1","3","1",0.23,0.52,-0.15,0,2.5,"2","1","1","2","3","4","2","4","1","2","1","1","2","1",2,"1","1","1","1","1","0","0"
"0","8","1","4","8","0","3","8","5",0.6733,0.9,0.1,1.04,0.1,0.25,-0.17,0.45,0.1,"8","8","8","1","4","3",-0.07,0.75,1.15,1.1,4,"2","2","2","1","3","4","4","3","1","1","1","1","2","1",1,"1","1","1","1","4","0","1"
"1","5","1","2","5","0","2","5","3",-0.5089,-1.17,-0.17,1.23,-1.5,-1.2,-1,0.67,-0.09,"8","10","8","1","2","4",-1.51,0.24,-0.15,0,3.5,"3","2","1","2","2","3","1","4","2","2","1","2","1","1",1,"1","1","1","1","2","0","2"
"0","5","1","2","5","0","0","0","3",-0.1403,0.34,0.1,-0.29,-0.33,0.25,0.16,-0.34,-0.2,"8","6","8","1","1","4",-0.62,-2.2,-1.5,-0.68,2.5,"2","2","2","2","2","3","3","3","1","2","1","1","1","1",2,"1","1","2","1","1","0","2"
"0","8","1","5","8","0","2","8","6",0.8973,-0.3,-0.29,0.19,0.1,-0.17,0.16,0.98,1.01,"8","6","8","0","3","2",-0.23,-0.6,-2.67,0,3,"2","1","1","1","3","3","3","3","1","1","1","1","1","2",2,"1","1","1","1","3","0","1"
"0","8","1","2","8","0","2","8","4",-0.2066,0.9,0.1,-0.29,1.69,1.83,1.38,1.34,0.25,"6","4","8","1","3","2",1.16,-0.6,1.02,1.1,3,"4","1","1","1","3","4","4","4","1","1","1","1","1","1",2,"1","2","1","1","1","0","1"
"1","5","1","3","8","0","0","0","3",-1.0134,-0.76,-0.83,-0.54,1.27,0.25,-0.62,0.7,0.71,"8","10","8","1","3","2",0.48,-0.8,-1.38,-1.11,3,"2","1","1","2","4","4","4","4","2","2","1","1","5","5",5,"1","1","1","1","1","0","0"
"0","6","1","4","8","0","5","8","3",0.7983,-0.3,1.62,-0.6,-0.33,0.25,-0.21,-1.77,0.71,"11","6","8","1","1","3",-0.8,0.51,-0.15,1.1,3.5,"2","1","1","2","3","3","3","3","2","1","1","1","2","2",3,"1","3","1","1","1","0","1"
"1","5","1","3","4","0","2","4","5",-0.0643,1.31,1.62,1.35,1.69,-0.17,-0.17,1.1,0.29,"8","6","3","1","4","3",0.17,1.56,1.15,1.1,2.5,"2","2","1","2","4","4","3","4","1","1","1","1","2","1",2,"1","1","1","1","5","0","1"
"1","6","1","4","8","0","0","0","3",0.6195,-1.9,0.95,-0.66,-1.08,1.1,-0.67,0.41,1.01,"10","8","8","1","1","3",1.3,0.88,1.15,1.1,2.5,"2","1","1","1","4","3","3","4","1","1","1","1","1","2",1,"1","1","1","1","2","0","1"
"0","3","1","4","3","0","5","3","5",1.2556,1.31,1.34,0.57,-0.33,-0.46,-1,-2.05,-2.59,"10","10","8","1","4","3",0.14,0.03,0.61,0.69,3,"4","4","3","3","2","3","4","4","1","1","1","1","1","1",1,"1","1","1","1","1","1","1"
"1","3","0","0","0","1","2","3","4",0.4329,0.9,0.1,1.69,-0.33,-1.63,-1.05,-0.35,-1.79,"8","8","8","1","1","1",0.48,-0.33,-0.9,0.18,3,"3","3","3","3","1","2","3","4","1","1","1","1","1","1",1,"2","1","1","1","2","0","1"
"1","8","1","3","8","0","4","8","7",0.5718,1.31,1.62,1.71,-0.94,-0.16,-1.38,0.45,1.39,"8","6","8","1","2","1",-1.07,0.52,-0.15,1.1,3,"1","1","1","1","3","3","3","3","1","1","1","1","2","2",3,"1","1","1","1","2","0","1"
"1","8","1","4","8","0","2","8","6",0.0839,0.27,0.95,-0.11,0.66,1.1,0.49,0.52,-0.2,"6","6","8","1","2","2",0.13,1.27,1.15,1.1,4,"2","2","2","2","3","4","4","3","1","1","1","1","4","4",4,"1","1","1","1","3","0","1"
"1","8","1","4","8","0","3","8","4",1.0476,0.27,0.95,0.86,-0.89,-0.16,0.88,0.67,-0.09,"10","11","8","1","1","2",0.7,0.58,1.02,0.8,3,"3","2","1","2","3","4","4","4","1","1","1","1","2","1",3,"1","1","1","1","3","0","1"
"1","6","1","3","6","0","2","3","4",-0.1181,-0.3,-0.58,-1.68,0.57,0.25,0.16,1.1,1.01,"8","6","5","1","4","3",-0.07,0.75,1.15,1.1,2.5,"2","1","1","1","4","4","4","4","1","1","1","1","2","2",4,"1","1","1","1","4","0","1"
"1","8","1","2","8","0","2","8","4",-0.0714,-0.7,-0.58,-0.29,0.15,-2.48,-0.24,-0.98,-0.58,"11","4","5","1","4","3",-0.07,0.75,1.15,1.1,1,"3","2","2","2","3","3","3","3","2","2","1","1","3","3",2,"2","1","3","1","1","0","0"
"1","8","0","5","8","1","5","8","5",1.6415,0.27,1.62,0.92,0.71,0.25,0.88,-0.04,1.09,"10","6","8","1","1","2",1.27,-0.6,-0.08,-0.01,4,"1","1","1","2","4","4","3","4","1","1","1","1","1","2",5,"1","1","1","1","3","0","1"
"1","8","1","4","8","0","7","8","11",1.6922,-0.3,-1.2,-1.49,-0.47,-1.33,-1.87,0.05,1.39,"11","10","8","3","1","2",-0.99,-0.6,-0.78,-0.53,3.5,"1","1","1","1","3","4","4","3","1","2","1","1","2","3",1,"1","1","1","1","2","0","1"
"0","8","1","4","8","0","5","8","4",1.0189,1.31,0.53,-0.16,0.23,-1.33,-0.67,1.59,0.1,"9","6","2","1","2","2",1.09,-0.11,-0.08,-0.16,2.5,"2","2","2","1","4","4","4","4","1","1","1","1","1","1",2,"1","1","1","1","2","0","1"
"0","8","1","4","8","0","0","0","5",1.3209,-1.1,-2.51,-2.16,-3.1,-2.91,-2.59,-2.08,-2.57,"11","6","2","1","2","3",-0.41,-0.6,-0.02,-0.34,2.5,"3","3","4","4","3","2","3","2","2","2","1","1","1","1",1,"2","1","1","1","2","0","2"
"1","8","0","4","8","1","4","8","5",0.3842,-0.93,-2.92,-2.46,-0.52,0.25,0.54,-0.04,-2.78,"10","8","8","3","4","3",-0.36,-0.72,0.39,-0.74,4,"4","4","4","2","4","3","3","3","1","2","1","1","2","2",3,"1","1","1","1","3","0","1"
"0","3","1","3","8","0","0","0","2",0.0885,-0.3,-0.17,-0.96,-0.89,-0.89,-1.12,-0.73,0.16,"8","6","8","1","2","2",-1.27,1.07,1.15,1.1,2.5,"2","3","1","1","2","3","3","3","1","2","1","1","1","2",2,"1","1","1","1","4","0","1"
"0","6","1","7","6","0","4","8","4",1.4259,1.31,-0.73,-0.29,0.1,0.56,1.27,-0.39,0.59,"10","10","8","1","4","3",-0.66,0.51,-0.56,-0.76,4,"2","2","1","1","4","4","4","3","1","1","1","1","1","1",2,"1","1","1","1","1","0","1"
"1","8","1","2","8","0","0","0","2",-1.1012,0.34,-0.56,-0.29,0.1,-1.63,-1.05,-0.39,1.09,"11","2","8","1","4","2",-0.01,-0.8,1.15,1.1,2,"1","1","1","2","4","4","2","3","1","1","1","1","2","1",1,"2","1","1","1","2","0","0"
"1","8","1","4","8","0","2","8","5",0.3877,1.31,0.1,0.49,0.1,0.25,-0.17,0.55,1.39,"8","6","8","1","2","2",-1.41,0.34,0.61,1.1,3.5,"1","1","1","1","4","4","4","4","1","1","1","1","1","2",3,"1","1","1","1","2","0","0"
"1","6","1","2","6","0","2","3","5",0.3474,1.31,1.62,1.34,1.69,1.1,0.86,0.7,0.71,"6","10","8","5","2","4",-2.73,-2.49,-1.92,-2.66,3.5,"2","1","1","2","4","4","4","4","1","1","1","1","1","1",2,"1","1","1","1","1","0","2"
"0","7","1","2","6","0","0","0","3",-0.2233,1.31,1.21,1.02,1.27,1.83,-1.9,-0.41,0.33,"8","2","8","1","4","1",-0.37,-1.29,-1.38,-1.66,1.5,"3","1","1","2","3","4","4","2","1","1","1","1","1","1",1,"1","2","2","2","1","0","0"
"0","8","1","4","8","0","4","8","5",1.1463,-0.13,0.51,1.35,0.1,0.25,0.16,0.78,-0.2,"8","6","8","1","2","1",-2.24,-0.39,-0.9,0.08,4,"2","2","2","2","3","3","3","3","1","1","1","1","1","1",1,"1","1","1","1","3","0","2"
"1","8","1","1","8","0","2","8","5",-0.7426,0.27,-1,-1.33,0.1,-0.48,0.16,-0.39,-0.2,"11","4","8","1","4","3",-1.8,0.31,-0.27,0,2,"2","2","2","2","2","3","2","3","2","2","1","1","1","2",1,"1","1","1","1","3","0","1"
